UniqueID,descriptiveLine,copyNumber,creditLine,historicalContextNote,objectHistoryNote,object,summary,productionNote,recordCreationDate,uniqueID,physicalDescription,materialsTechniques,dimensionsNote,imageResolution,contentDescription,recordModificationDate,museumNumber,aspects: item_count,images: item_count,objectNumber: item_count,collectionCode,productionType
O1462992,90,0,142,0,115,10,0,0,10,8,86,35,0,4,0,10,13,1,0,1,3,0
O1462989,59,0,144,0,0,10,0,0,10,8,90,7,0,4,0,10,13,1,2,1,3,0
O1462988,73,0,144,0,0,10,0,0,10,8,131,7,0,4,0,10,13,1,2,1,3,0
O1462987,86,0,142,0,180,10,0,0,10,8,88,35,0,4,0,10,13,1,0,1,3,0
O1462986,77,0,142,0,115,10,0,0,10,8,99,35,0,4,0,10,13,1,0,1,3,0
O1462985,85,0,144,0,0,10,0,0,10,8,113,7,0,4,0,10,13,1,2,1,3,0
O1462984,68,0,142,0,115,10,0,0,10,8,112,35,0,4,0,10,13,1,0,1,3,0
O1462983,69,0,142,0,115,10,0,0,10,8,97,35,0,4,0,10,13,1,0,1,3,0
O1462982,63,0,144,0,0,10,0,0,10,8,77,7,0,4,0,10,13,1,2,1,3,0
O1462980,92,0,0,0,0,4,0,0,10,8,74,20,0,3,0,10,14,1,0,1,3,13
O1462981,69,0,142,0,115,10,0,0,10,8,92,35,0,4,0,10,13,1,0,1,3,0
O1462978,100,0,144,0,0,10,0,0,10,8,70,7,0,4,0,10,13,1,2,1,3,0
O1462977,76,0,144,0,0,10,0,0,10,8,195,7,0,4,0,10,13,1,2,1,3,0
O1462976,93,0,144,0,0,10,0,0,10,8,129,7,0,4,0,10,13,1,2,1,3,0
O1462974,78,0,144,0,0,10,0,0,10,8,112,7,0,4,0,10,13,1,2,1,3,0
O1462975,78,0,142,0,115,10,0,0,10,8,141,35,0,4,0,10,13,1,0,1,3,0
O1462973,79,0,142,0,115,10,0,0,10,8,104,35,0,4,0,10,13,1,0,1,3,0
O1462972,77,0,144,0,0,10,0,0,10,8,164,7,0,4,0,10,13,1,2,1,3,0
O1462970,90,0,144,0,38,10,0,0,10,8,125,6,0,4,0,10,13,1,2,1,3,0
O1462968,66,0,144,0,38,10,0,0,10,8,170,7,0,4,0,10,13,1,2,1,3,0
O1462967,43,0,144,0,22,10,0,0,10,8,175,0,0,4,0,10,13,1,2,1,3,0
O1462964,56,0,144,0,0,10,0,0,10,8,214,0,0,4,0,10,13,1,2,1,3,0
O1462963,78,0,142,0,115,10,0,0,10,8,92,35,0,4,0,10,13,1,0,1,3,0
O1462962,76,0,144,0,0,10,0,0,10,8,168,7,0,4,0,10,13,1,2,1,3,0
O1462961,50,0,0,0,0,4,0,0,10,8,0,0,0,3,0,10,10,1,1,1,3,0
O1462959,234,0,0,0,397,10,1100,0,10,8,255,20,0,3,0,10,10,1,2,1,3,0
O1462960,61,0,144,0,0,10,0,0,10,8,107,0,0,4,0,10,13,1,2,1,3,0
O1462958,74,0,144,0,0,10,0,0,10,8,141,7,0,4,0,10,13,1,2,1,3,0
O1462957,260,0,0,0,397,10,896,0,10,8,282,20,0,3,0,10,10,1,2,1,3,0
O1462956,59,0,0,0,0,10,0,0,10,8,0,0,0,4,0,10,13,1,0,1,3,0
O1462955,50,0,0,0,0,10,0,0,10,8,0,0,0,4,0,10,13,1,0,1,3,0
O1462941,245,0,0,0,397,5,1153,0,10,8,273,20,0,3,0,10,10,1,3,1,3,0
O1462954,58,0,144,0,0,10,0,0,10,8,195,0,0,4,0,10,13,1,2,1,3,0
O1462953,61,0,144,0,0,10,0,0,10,8,100,7,0,4,0,10,13,1,2,1,3,0
O1462952,63,0,144,0,0,10,0,0,10,8,144,7,0,4,0,10,13,1,2,1,3,0
O1462951,41,0,142,0,0,18,0,0,10,8,106,8,0,4,0,10,13,1,2,1,3,0
O1462950,75,0,144,0,0,10,0,0,10,8,109,7,0,4,0,10,13,1,0,1,3,0
O1462949,86,0,142,0,0,10,0,0,10,8,142,35,0,4,0,10,13,1,0,1,3,0
O1462948,90,0,144,0,127,10,0,0,10,8,131,14,0,4,0,10,13,1,1,1,3,0
O1462947,89,0,144,0,127,10,0,0,10,8,91,14,0,4,0,10,13,1,1,1,3,0
O1462946,68,0,142,0,0,10,0,0,10,8,109,35,0,4,0,10,13,1,0,1,3,0
O1462945,79,0,144,0,127,10,0,0,10,8,177,14,0,4,0,10,13,1,1,1,3,0
O1462943,90,0,144,0,127,10,0,0,10,8,108,14,0,4,0,10,13,1,1,1,3,0
O1462944,113,0,142,0,0,10,0,0,10,8,127,35,0,4,0,10,13,1,0,1,3,0
O1462935,89,0,142,0,0,10,0,0,10,8,85,35,0,4,0,10,13,1,2,1,3,0
O1462932,99,0,144,0,193,10,0,0,10,8,130,0,0,4,0,10,13,1,2,1,3,0
O1462933,95,0,142,0,0,10,0,0,10,8,99,35,0,4,0,10,13,1,2,1,3,0
O1462931,75,0,142,0,0,10,0,0,10,8,107,35,0,4,0,10,13,1,2,1,3,0
O1462930,71,0,142,0,0,10,0,0,10,8,66,35,0,4,0,10,13,1,2,1,3,0
O1462929,65,0,144,0,0,10,0,0,10,8,170,6,0,4,0,10,13,1,2,1,3,0
O1462928,66,0,22,0,0,9,0,0,10,8,0,0,0,3,0,10,10,1,0,1,3,0
O1462927,71,0,142,0,0,10,0,0,10,8,108,35,0,4,0,10,13,1,2,1,3,0
O1462926,79,0,144,0,0,10,0,0,10,8,156,7,0,4,0,10,13,1,2,1,3,0
O1462925,100,0,142,0,0,10,0,0,10,8,121,35,0,4,0,10,13,1,2,1,3,0
O1462924,61,0,144,0,0,10,0,0,10,8,195,7,0,4,0,10,13,1,2,1,3,0
O1462922,50,0,144,0,0,10,0,0,10,8,196,0,0,4,0,10,13,1,2,1,3,0
O1462923,84,0,142,0,108,10,0,0,10,8,182,35,0,4,0,10,13,1,2,1,3,0
O1462921,81,0,142,0,66,10,0,0,10,8,122,35,0,4,0,10,13,1,2,1,3,0
O1462920,66,0,144,0,0,10,0,0,10,8,193,7,0,4,0,10,13,1,2,1,3,0
O1462914,90,0,144,0,0,10,0,0,10,8,125,6,0,4,0,10,13,1,2,1,3,0
O1462912,101,0,142,0,181,10,0,0,10,8,182,35,0,4,0,10,13,1,2,1,3,0
O1462911,75,0,144,0,0,10,0,0,10,8,178,6,0,4,0,10,13,1,2,1,3,0
O1462910,79,0,144,0,0,10,0,0,10,8,179,6,0,4,0,10,13,1,2,1,3,0
O1462909,80,0,144,0,0,10,0,0,10,8,230,6,0,4,0,10,13,1,2,1,3,0
O1462901,68,0,144,0,0,10,0,0,10,8,220,6,0,4,0,10,13,1,2,1,3,0
O1462898,74,0,144,0,0,10,0,0,10,8,123,8,0,4,0,10,13,1,2,1,3,0
O1462897,78,0,142,0,0,10,0,0,10,8,128,35,0,4,0,10,13,1,2,1,3,0
O1462891,50,0,144,0,0,10,0,0,10,8,85,0,0,4,0,10,13,1,2,1,3,0
O1462890,69,0,142,0,0,10,0,0,10,8,205,35,0,4,0,10,13,1,2,1,3,0
O1462889,75,0,144,0,0,10,0,0,10,8,279,6,0,4,0,10,13,1,2,1,3,0
O1462888,63,6,23,0,0,5,781,0,10,8,0,18,0,4,0,10,11,1,0,1,3,0
O1462887,74,16,23,0,0,5,787,0,10,8,0,18,0,4,0,10,11,1,0,1,3,0
O1462886,74,16,23,0,0,5,787,0,10,8,0,18,0,4,0,10,11,1,0,1,3,0
O1462885,74,16,23,0,0,5,787,0,10,8,0,18,0,4,0,10,11,1,0,1,3,0
O1462881,70,0,142,0,0,10,0,0,10,8,89,35,0,4,0,10,13,1,2,1,3,0
O1462884,74,16,23,0,0,5,787,0,10,8,0,18,0,4,0,10,11,1,0,1,3,0
O1462883,74,16,23,0,0,5,787,0,10,8,0,18,0,4,0,10,11,1,0,1,3,0
O1462882,74,16,23,0,0,5,787,0,10,8,0,18,0,4,0,10,11,1,0,1,3,0
O1462880,74,16,23,0,0,5,787,0,10,8,0,18,0,4,0,10,11,1,0,1,3,0
O1462878,74,0,144,0,0,10,0,0,10,8,158,6,0,4,0,10,13,1,2,1,3,0
O1462879,91,0,23,0,0,7,796,0,10,8,31,23,0,4,0,10,11,1,0,1,3,0
O1462877,62,6,23,0,0,5,781,0,10,8,0,18,0,4,0,10,11,1,0,1,3,0
O1462876,72,16,23,0,0,5,787,0,10,8,0,18,0,4,0,10,11,1,0,1,3,0
O1462874,72,16,23,0,0,5,787,0,10,8,0,18,0,4,0,10,11,1,0,1,3,0
O1462873,72,16,23,0,0,5,787,0,10,8,0,18,0,4,0,10,11,1,0,1,3,0
O1462872,72,16,23,0,0,5,787,0,10,8,0,18,0,4,0,10,11,1,0,1,3,0
O1462871,72,16,23,0,0,5,787,0,10,8,0,18,0,4,0,10,11,1,0,1,3,0
O1462870,72,16,23,0,0,5,787,0,10,8,0,18,0,4,0,10,11,1,0,1,3,0
O1462869,72,16,23,0,0,5,787,0,10,8,0,18,0,4,0,10,11,1,0,1,3,0
O1462868,70,0,23,0,0,7,796,0,10,8,31,23,0,4,0,10,11,1,0,1,3,0
O1462867,71,0,142,0,0,10,0,0,10,8,87,35,0,4,0,10,13,1,2,1,3,0
O1462866,47,0,144,0,0,10,0,0,10,8,187,0,0,4,0,10,13,1,2,1,3,0
O1462865,76,0,142,0,0,10,0,0,10,8,154,35,0,4,0,10,13,1,0,1,3,0
O1462864,76,0,142,0,0,10,0,0,10,8,68,35,0,4,0,10,13,1,2,1,3,0
O1462863,47,0,144,0,0,10,0,0,10,8,216,0,0,4,0,10,13,1,2,1,3,0
O1462862,74,0,142,0,0,10,0,0,10,8,66,35,0,4,0,10,13,1,2,1,3,0
O1462861,47,0,144,0,0,10,0,0,10,8,175,0,0,4,0,10,13,1,2,1,3,0
O1462860,73,0,142,0,0,10,0,0,10,8,120,35,0,4,0,10,13,1,2,1,3,0
O1462859,73,0,144,0,0,10,0,0,10,8,75,7,0,4,0,10,13,1,2,1,3,0
O1462858,81,0,142,0,0,10,0,0,10,8,88,35,0,4,0,10,13,1,2,1,3,0
O1462857,44,0,144,0,0,10,0,0,10,8,71,0,0,4,0,10,13,1,2,1,3,0
O1462856,98,0,142,0,0,10,0,0,10,8,86,35,0,4,0,10,13,1,2,1,3,0
O1462855,69,0,142,0,0,10,0,0,10,8,83,35,0,4,0,10,13,1,2,1,3,0
O1462853,47,0,144,0,0,10,0,0,10,8,128,0,0,4,0,10,13,1,2,1,3,0
O1462852,44,0,144,0,0,10,0,0,10,8,183,0,0,4,0,10,13,1,2,1,3,0
O1462851,77,0,144,0,0,10,0,0,10,8,164,7,0,4,0,10,13,1,2,1,3,0
O1462850,34,0,182,0,162,14,1528,0,10,8,1815,0,0,3,0,10,13,1,0,1,3,0
O1462849,75,0,142,0,0,10,0,0,10,8,84,35,0,4,0,10,13,1,2,1,3,0
O1462847,74,0,144,0,0,10,0,0,10,8,168,6,0,4,0,10,13,1,2,1,3,0
O1462846,110,0,142,0,0,10,0,0,10,8,100,35,0,4,0,10,13,1,2,1,3,0
O1462845,39,0,170,0,162,14,2514,0,10,8,1047,5,0,3,0,10,13,1,0,1,3,0
O1462843,71,0,144,0,0,10,0,0,10,8,226,6,0,4,0,10,13,1,2,1,3,0
O1462842,77,0,142,0,0,10,0,0,10,8,83,35,0,4,0,10,13,1,2,1,3,0
O1462841,76,0,144,0,0,10,0,0,10,8,166,0,0,4,0,10,13,1,2,1,3,0
O1462840,36,0,182,0,166,14,1983,0,10,8,868,0,0,3,0,10,13,1,1,1,3,0
O1462839,112,0,142,0,0,10,0,0,10,8,185,35,0,4,0,10,13,1,2,1,3,0
O1462838,86,0,144,0,0,10,0,0,10,8,175,6,0,4,0,10,13,1,2,1,3,0
O1462836,22,0,170,0,341,14,1923,0,10,8,1061,0,0,3,0,10,13,1,1,1,3,0
O1462834,75,0,142,0,0,10,0,0,10,8,110,35,0,4,0,10,13,1,2,1,3,0
O1462833,67,0,144,0,0,10,0,0,10,8,188,6,0,4,0,10,13,1,2,1,3,0
O1462832,32,0,170,0,319,14,2066,0,10,8,939,0,0,3,0,10,13,1,2,1,3,0
O1462831,93,0,142,0,0,10,0,0,10,8,106,35,0,4,0,10,13,1,2,1,3,0
O1462830,28,0,170,0,344,14,2274,0,10,8,848,0,0,3,0,10,13,1,2,1,3,0
O1462829,66,0,144,0,0,10,0,0,10,8,278,6,0,4,0,10,13,1,2,1,3,0
O1462813,138,0,47,0,0,20,132,0,10,8,442,29,0,3,0,10,10,1,1,1,3,0
O1462828,82,0,142,0,0,10,0,0,10,8,103,35,0,4,0,10,13,1,2,1,3,0
O1462827,74,0,144,0,0,10,0,0,10,8,158,6,0,4,0,10,13,1,2,1,3,0
O1462826,111,0,142,0,0,10,0,0,10,8,99,35,0,4,0,10,13,1,2,1,3,0
O1462824,99,0,142,0,0,10,0,0,10,8,87,35,0,4,0,10,13,1,2,1,3,0
O1462823,93,0,170,0,301,14,2307,0,10,8,1836,0,0,3,0,10,13,1,0,1,3,0
O1462822,97,0,142,0,0,10,0,0,10,8,85,35,0,4,0,10,13,1,2,1,3,0
O1462821,112,0,142,0,0,10,0,0,10,8,84,35,0,4,0,10,13,1,2,1,3,0
O1462942,85,0,142,0,0,10,0,0,10,8,115,35,0,4,0,10,13,1,0,1,3,0
O1462820,88,0,170,0,162,14,1869,0,10,8,1657,0,0,3,0,10,13,1,0,1,3,0
O1462818,54,0,144,0,0,10,0,0,10,8,200,0,0,4,0,10,13,1,2,1,3,0
O1462819,108,0,142,0,0,10,0,0,10,8,91,35,0,4,0,10,13,1,2,1,3,0
O1462817,109,0,142,0,0,10,0,0,10,8,118,35,0,4,0,10,13,1,2,1,3,0
O1462816,32,0,170,0,327,14,2230,0,10,8,1118,0,0,3,0,10,13,1,3,1,3,0
O1462815,121,0,142,0,0,10,0,0,10,8,130,35,0,4,0,10,13,1,2,1,3,0
O1462814,106,0,142,0,0,10,0,0,10,8,89,35,0,4,0,10,13,1,2,1,3,0
O1462810,51,0,144,0,0,10,0,0,10,8,217,0,0,4,0,10,13,1,2,1,3,0
O1462812,70,0,170,0,162,14,1566,0,10,8,1176,0,0,3,0,10,13,1,1,1,3,0
O1462811,102,0,142,0,0,10,0,0,10,8,110,35,0,4,0,10,13,1,2,1,3,0
O1462809,107,0,142,0,0,10,0,0,10,8,115,35,0,4,0,10,13,1,2,1,3,0
O1462808,91,0,144,0,0,10,0,0,10,8,138,7,0,4,0,10,13,1,0,1,3,0
O1462807,99,0,142,0,0,10,0,0,10,8,108,35,0,4,0,10,13,1,2,1,3,0
O1462805,91,0,144,0,0,10,0,0,10,8,138,7,0,4,0,10,13,1,0,1,3,0
O1462806,104,0,142,0,0,10,0,0,10,8,113,35,0,4,0,10,13,1,2,1,3,0
O1462801,107,0,142,0,0,10,0,0,10,8,113,35,0,4,0,10,13,1,2,1,3,0
O1462800,49,0,0,0,0,3,0,0,10,8,0,0,0,3,0,10,10,1,1,1,3,0
O1462799,96,0,142,0,0,10,0,0,10,8,85,35,0,4,0,10,13,1,2,1,3,0
O1462798,59,0,144,0,0,10,0,0,10,8,228,0,0,4,0,10,13,1,2,1,3,0
O1462797,109,0,142,0,0,10,0,0,10,8,115,35,0,4,0,10,13,1,2,1,3,0
O1462795,84,0,144,0,0,10,0,0,10,8,138,14,0,4,0,10,13,1,1,1,3,0
O1462796,105,0,142,0,0,10,0,0,10,8,72,35,0,4,0,10,13,1,2,1,3,0
O1462794,79,0,142,0,0,10,0,0,10,8,79,35,0,4,0,10,13,1,2,1,3,0
O1462793,93,0,142,0,0,10,0,0,10,8,139,35,0,4,0,10,13,1,2,1,3,0
O1462792,97,0,142,0,0,10,0,0,10,8,88,35,0,4,0,10,13,1,2,1,3,0
O1462791,79,0,144,0,0,10,0,0,10,8,164,14,0,4,0,10,13,1,1,1,3,0
O1462780,79,0,144,0,0,10,0,0,10,8,137,14,0,4,0,10,13,1,1,1,3,0
O1462779,92,0,142,0,0,10,0,0,10,8,106,35,0,4,0,10,13,1,2,1,3,0
O1462777,110,0,142,0,0,10,0,0,10,8,119,35,0,4,0,10,13,1,0,1,3,0
O1462774,81,0,144,0,0,10,0,0,10,8,205,14,0,4,0,10,13,1,1,1,3,0
O1462775,105,0,142,0,0,10,0,0,10,8,114,35,0,4,0,10,13,1,2,1,3,0
O1462772,94,0,142,0,0,10,0,0,10,8,103,35,0,4,0,10,13,1,2,1,3,0
O1462770,108,0,142,0,0,10,0,0,10,8,123,35,0,4,0,10,13,1,2,1,3,0
O1462769,73,0,144,0,0,10,0,0,10,8,111,0,0,4,0,10,13,1,1,1,3,0
O1462768,125,0,142,0,0,10,0,0,10,8,146,35,0,4,0,10,13,1,2,1,3,0
O1462767,87,0,142,0,0,10,0,0,10,8,102,35,0,4,0,10,13,1,2,1,3,0
O1462753,76,0,144,0,0,10,0,0,10,8,122,0,0,4,0,10,13,1,1,1,3,0
O1462750,104,0,142,0,0,10,0,0,10,8,93,35,0,4,0,10,13,1,2,1,3,0
O1462748,59,0,144,0,0,10,0,0,10,8,77,0,0,4,0,10,13,1,1,1,3,0
O1462745,97,0,142,0,0,10,0,0,10,8,86,35,0,4,0,10,13,1,2,1,3,0
O1462744,107,0,142,0,0,10,0,0,10,8,97,35,0,4,0,10,13,1,2,1,3,0
O1462743,109,0,142,0,0,10,0,0,10,8,99,35,0,4,0,10,13,1,2,1,3,0
O1462742,80,0,144,0,0,10,0,0,10,8,92,0,0,4,0,10,13,1,2,1,3,0
O1462741,119,0,142,0,0,10,0,0,10,8,109,35,0,4,0,10,13,1,0,1,3,0
O1462739,65,0,144,0,0,10,0,0,10,8,89,0,0,4,0,10,13,1,2,1,3,0
O1462740,70,0,142,0,0,10,0,0,10,8,92,35,0,4,0,10,13,1,2,1,3,0
O1462738,89,0,142,0,0,10,0,0,10,8,88,35,0,4,0,10,13,1,2,1,3,0
O1462737,89,0,142,0,0,10,0,0,10,8,89,35,0,4,0,10,13,1,2,1,3,0
O1462736,84,0,142,0,0,10,0,0,10,8,173,35,0,4,0,10,13,1,2,1,3,0
O1462735,74,0,142,0,0,10,0,0,10,8,84,35,0,4,0,10,13,1,2,1,3,0
O1462734,90,0,142,0,0,10,0,0,10,8,240,35,0,4,0,10,13,1,2,1,3,0
O1462732,160,0,0,0,240,5,928,0,10,8,409,21,0,4,0,10,10,1,1,1,3,0
O1462733,90,0,142,0,0,10,0,0,10,8,94,35,0,4,0,10,13,1,2,1,3,0
O1463489,57,5,0,0,0,5,1349,0,10,8,118,11,12,3,0,10,11,1,1,1,3,0
O1463487,81,0,142,0,0,10,0,0,10,8,115,35,0,4,0,10,13,1,0,1,3,0
O1462731,105,0,142,0,0,10,0,0,10,8,103,35,0,4,0,10,13,1,2,1,3,0
O1462729,77,0,142,0,0,10,0,0,10,8,100,35,0,4,0,10,13,1,2,1,3,0
O1462728,75,0,142,0,0,10,0,0,10,8,88,35,0,4,0,10,13,1,0,1,3,0
O1462727,147,0,41,0,0,5,0,0,10,8,59,31,0,3,0,10,10,1,1,1,3,0
O1462725,91,0,142,0,0,10,0,0,10,8,200,35,0,4,0,10,13,1,2,1,3,0
O1462723,74,0,144,0,0,10,0,0,10,8,91,0,0,4,0,10,13,1,0,1,3,0
O1462722,88,0,142,0,0,10,0,0,10,8,131,35,0,4,0,10,13,1,2,1,3,0
O1462721,88,0,142,0,0,10,0,0,10,8,166,35,0,4,0,10,13,1,2,1,3,0
O1462720,70,0,144,0,84,10,0,0,10,8,70,0,0,4,0,10,13,1,0,1,3,0
O1462719,83,0,144,0,0,10,0,0,10,8,77,0,0,4,0,10,13,1,0,1,3,0
O1462718,74,0,142,0,0,10,0,0,10,8,73,35,0,4,0,10,13,1,2,1,3,0
O1462717,82,0,144,0,0,10,0,0,10,8,121,0,0,4,0,10,13,1,0,1,3,0
O1462716,78,0,144,0,68,10,0,0,10,8,113,0,0,4,0,10,13,1,0,1,3,0
O1462715,99,0,142,0,0,10,0,0,10,8,169,35,0,4,0,10,13,1,0,1,3,0
O1462714,84,0,144,0,68,10,0,0,10,8,109,0,0,4,0,10,13,1,0,1,3,0
O1462713,80,0,144,0,68,10,0,0,10,8,63,0,0,4,0,10,13,1,0,1,3,0
O1462711,85,0,142,0,0,10,0,0,10,8,168,35,0,4,0,10,13,1,2,1,3,0
O1462712,65,0,144,0,88,10,0,0,10,8,84,0,0,4,0,10,13,1,0,1,3,0
O1462710,75,0,144,0,0,10,0,0,10,8,66,0,0,4,0,10,13,1,0,1,3,0
O1462709,75,0,142,0,0,10,0,0,10,8,66,35,0,4,0,10,13,1,2,1,3,0
O1462708,72,0,142,0,0,10,0,0,10,8,87,35,0,4,0,10,13,1,2,1,3,0
O1462707,110,0,142,0,0,10,0,0,10,8,150,35,0,4,0,10,13,1,2,1,3,0
O1462705,84,0,142,0,0,10,0,0,10,8,161,13,0,4,0,10,13,1,0,1,3,0
O1462704,83,0,142,0,0,10,0,0,10,8,94,12,0,4,0,10,13,1,0,1,3,0
O1462702,85,0,142,0,0,10,0,0,10,8,124,35,0,4,0,10,13,1,2,1,3,0
O1462701,92,0,142,0,0,10,0,0,10,8,151,35,0,4,0,10,13,1,2,1,3,0
O1462700,92,0,142,0,0,10,0,0,10,8,102,35,0,4,0,10,13,1,2,1,3,0
O1462697,173,0,142,0,0,5,0,0,10,8,147,0,0,4,0,10,13,1,0,1,3,0
O1462699,92,0,142,0,0,10,0,0,10,8,82,35,0,4,0,10,13,1,2,1,3,0
O1462698,77,0,142,0,0,10,0,0,10,8,103,35,0,4,0,10,13,1,2,1,3,0
O1462696,77,0,142,0,0,10,0,0,10,8,68,35,0,4,0,10,13,1,0,1,3,0
O1462695,85,0,142,0,0,10,0,0,10,8,96,35,0,4,0,10,13,1,2,1,3,0
O1462681,106,0,0,0,0,5,621,0,10,8,592,21,0,3,0,10,10,1,1,1,3,0
O1462694,121,0,34,0,0,8,286,0,10,8,0,16,0,3,0,10,10,1,1,1,3,0
O1462693,88,0,142,0,0,10,0,0,10,8,79,35,0,4,0,10,13,1,2,1,3,0
O1462692,96,0,142,0,0,10,0,0,10,8,105,0,0,4,0,10,13,1,0,1,3,0
O1462690,40,0,142,0,0,10,0,0,10,8,170,22,0,4,0,10,13,1,0,1,3,0
O1462688,31,0,142,0,0,10,0,0,10,8,198,22,0,4,0,10,13,1,0,1,3,0
O1462689,87,0,142,0,0,10,0,0,10,8,97,35,0,4,0,10,13,1,2,1,3,0
O1462687,104,0,142,0,0,10,0,0,10,8,79,35,0,4,0,10,13,1,2,1,3,0
O1462686,31,0,142,0,0,10,0,0,10,8,205,22,0,4,0,10,13,1,0,1,3,0
O1462685,31,0,142,0,0,10,0,0,10,8,209,22,0,4,0,10,13,1,0,1,3,0
O1462684,74,0,142,0,0,10,0,0,10,8,86,35,0,4,0,10,13,1,0,1,3,0
O1462683,74,0,142,0,0,10,0,0,10,8,83,35,0,4,0,10,13,1,0,1,3,0
O1462682,31,0,142,0,0,10,0,0,10,8,173,0,0,4,0,10,13,1,0,1,3,0
O1462680,93,0,142,0,0,10,0,0,10,8,66,35,0,4,0,10,13,1,2,1,3,0
O1462679,31,0,142,0,0,10,0,0,10,8,154,0,0,4,0,10,13,1,0,1,3,0
O1462678,95,0,142,0,0,10,0,0,10,8,85,35,0,4,0,10,13,1,2,1,3,0
O1462677,93,0,142,0,0,10,0,0,10,8,137,35,0,4,0,10,13,1,2,1,3,0
O1462676,40,0,142,0,0,10,0,0,10,8,144,14,0,4,0,10,13,1,0,1,3,0
O1462675,75,0,142,0,0,10,0,0,10,8,113,35,0,4,0,10,13,1,2,1,3,0
O1462674,80,0,142,0,0,10,0,0,10,8,76,35,0,4,0,10,13,1,2,1,3,0
O1462673,91,0,142,0,0,10,0,0,10,8,171,12,0,4,0,10,13,1,0,1,3,0
O1462667,263,0,0,0,0,5,671,0,10,8,303,37,0,3,0,10,10,1,1,1,3,0
O1462672,87,0,142,0,0,10,0,0,10,8,82,35,0,4,0,10,13,1,2,1,3,0
O1462670,84,0,142,0,0,10,0,0,10,8,136,12,0,4,0,10,13,1,0,1,3,0
O1462671,80,0,142,0,0,10,0,0,10,8,149,35,0,4,0,10,13,1,2,1,3,0
O1462669,70,0,142,0,0,10,0,0,10,8,66,35,0,4,0,10,13,1,2,1,3,0
O1462668,82,0,142,0,0,10,0,0,10,8,145,12,0,4,0,10,13,1,0,1,3,0
O1462661,280,0,0,0,0,5,1293,0,10,8,539,37,0,3,0,10,10,1,1,1,3,0
O1462666,88,0,142,0,0,10,0,0,10,8,86,35,0,4,0,10,13,1,2,1,3,0
O1462665,84,0,0,0,0,11,718,0,10,8,286,67,0,3,0,10,10,1,1,1,3,0
O1462662,84,0,0,0,0,11,718,0,10,8,232,67,0,3,0,10,10,1,1,1,3,0
O1462663,95,0,142,0,0,10,0,0,10,8,187,12,0,4,0,10,13,1,0,1,3,0
O1462664,77,0,142,0,0,10,0,0,10,8,126,35,0,4,0,10,13,1,0,1,3,0
O1462656,229,0,0,0,0,5,691,0,10,8,380,37,0,3,0,10,10,1,1,1,3,0
O1462658,84,0,0,0,0,11,718,0,10,8,241,31,0,3,0,10,10,1,1,1,3,0
O1462660,76,0,142,0,0,10,0,0,10,8,130,35,0,4,0,10,13,1,2,1,3,0
O1462659,104,0,142,0,0,10,0,0,10,8,136,0,0,4,0,10,13,1,0,1,3,0
O1462657,84,0,0,0,0,11,718,0,10,8,185,67,0,3,0,10,10,1,1,1,3,0
O1462653,73,0,142,0,0,10,0,0,10,8,66,35,0,4,0,10,13,1,2,1,3,0
O1462651,67,0,142,0,0,10,0,0,10,8,146,35,0,4,0,10,13,1,2,1,3,0
O1462650,79,0,142,0,0,10,0,0,10,8,110,35,0,4,0,10,13,1,2,1,3,0
O1462649,70,0,142,0,0,10,0,0,10,8,153,35,0,4,0,10,13,1,2,1,3,0
O1462648,94,0,142,0,0,10,0,0,10,8,111,35,0,4,0,10,13,1,2,1,3,0
O1462647,70,0,142,0,0,10,0,0,10,8,127,35,0,4,0,10,13,1,2,1,3,0
O1462641,99,0,142,0,0,11,0,0,10,8,225,14,0,4,0,10,13,1,1,1,3,0
O1462646,77,0,142,0,0,10,0,0,10,8,92,35,0,4,0,10,13,1,2,1,3,0
O1462645,78,0,142,0,0,10,0,0,10,8,98,35,0,4,0,10,13,1,2,1,3,0
O1462644,76,0,142,0,0,10,0,0,10,8,190,35,0,4,0,10,13,1,2,1,3,0
O1462643,71,0,29,0,0,5,0,0,10,8,0,0,0,3,0,10,11,1,1,1,3,0
O1462642,76,0,142,0,0,10,0,0,10,8,72,35,0,4,0,10,13,1,2,1,3,0
O1462640,91,0,142,0,0,10,0,0,10,8,105,35,0,4,0,10,13,1,2,1,3,0
O1462638,101,0,142,0,0,10,0,0,10,8,84,35,0,4,0,10,13,1,2,1,3,0
O1462637,103,0,142,0,0,10,0,0,10,8,105,35,0,4,0,10,13,1,2,1,3,0
O1462636,96,0,79,0,0,10,0,0,10,8,0,0,0,3,0,10,10,1,0,1,3,0
O1462635,82,0,79,0,0,10,0,0,10,8,0,0,0,3,0,10,10,1,0,1,3,0
O1462632,85,0,79,0,0,10,0,0,10,8,0,0,0,3,0,10,10,1,0,1,3,0
O1462634,90,0,142,0,0,10,0,0,10,8,122,35,0,4,0,10,13,1,2,1,3,0
O1462633,124,0,142,0,0,10,0,0,10,8,194,35,0,4,0,10,13,1,2,1,3,0
O1462631,68,0,142,0,219,11,0,0,10,8,76,14,0,4,0,10,13,1,2,1,3,0
O1462630,83,0,142,0,219,11,0,0,10,8,111,0,0,4,0,10,13,1,2,1,3,0
O1462628,72,0,142,0,219,11,0,0,10,8,80,14,0,4,0,10,13,1,2,1,3,0
O1462629,85,0,142,0,0,10,0,0,10,8,104,35,0,4,0,10,13,1,2,1,3,0
