UniqueID,descriptiveLine,copyNumber,creditLine,historicalContextNote,objectHistoryNote,object,summary,productionNote,recordCreationDate,uniqueID,physicalDescription,materialsTechniques,dimensionsNote,imageResolution,contentDescription,recordModificationDate,museumNumber,aspects: item_count,images: item_count,objectNumber: item_count,collectionCode,productionType
O1481057,52,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,7,1,0,1,3,0
O1481056,83,0,0,0,0,10,0,0,10,8,83,0,0,3,0,10,9,1,0,1,3,0
O1481055,55,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,7,1,0,1,3,0
O1481054,84,0,0,0,0,10,0,0,10,8,84,0,0,3,0,10,9,1,0,1,3,0
O1481053,59,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,7,1,0,1,3,0
O1481052,98,0,0,0,0,10,0,0,10,8,98,0,0,3,0,10,9,1,0,1,3,0
O1481049,53,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,7,1,0,1,3,0
O1481051,95,0,0,0,0,10,0,0,10,8,95,0,0,3,0,10,9,1,0,1,3,0
O1481050,93,0,0,0,0,10,0,0,10,8,93,0,0,3,0,10,9,1,0,1,3,0
O1481048,94,0,0,0,0,10,0,0,10,8,94,0,0,3,0,10,9,1,0,1,3,0
O1481047,51,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,10,1,0,1,3,0
O1481046,51,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,10,1,0,1,3,0
O1481045,96,0,0,0,0,10,0,0,10,8,96,0,0,3,0,10,9,1,0,1,3,0
O1481044,56,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,10,1,0,1,3,0
O1481043,108,0,0,0,0,10,0,0,10,8,108,0,0,3,0,10,9,1,0,1,3,0
O1481028,51,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,10,1,0,1,3,0
O1481040,93,0,0,0,0,10,0,0,10,8,93,0,0,3,0,10,9,1,0,1,3,0
O1481036,84,0,0,0,0,10,0,0,10,8,84,0,0,3,0,10,9,1,0,1,3,0
O1481031,88,0,0,0,0,10,0,0,10,8,88,0,0,3,0,10,9,1,0,1,3,0
O1481030,81,0,0,0,0,10,0,0,10,8,81,0,0,3,0,10,9,1,0,1,3,0
O1481029,222,0,37,0,0,13,249,0,10,8,3168,48,0,3,0,10,18,1,5,2,3,0
O1481024,58,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,7,1,0,1,3,0
O1481019,10,0,0,0,0,0,0,0,10,8,0,0,0,3,0,10,10,1,0,1,3,0
O1481017,10,0,0,0,0,0,0,0,10,8,0,0,0,3,0,10,10,1,0,1,3,0
O1481012,10,0,0,0,0,0,0,0,10,8,0,0,0,3,0,10,10,1,0,1,3,0
O1481007,87,0,0,0,0,10,0,0,10,8,87,0,0,3,0,10,9,1,0,1,3,0
O1481008,57,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,7,1,0,1,3,0
O1480998,57,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,11,1,0,1,3,0
O1480992,51,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,11,1,0,1,3,0
O1480991,51,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,7,1,0,1,3,0
O1480988,51,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,7,1,0,1,3,0
O1480983,23,0,0,0,0,0,0,0,10,8,0,0,0,0,0,10,6,1,0,1,3,0
O1480979,23,0,0,0,0,0,0,0,10,8,0,0,0,0,0,10,6,1,0,1,3,0
O1480973,51,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,7,1,0,1,3,0
O1480971,47,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,9,1,0,1,3,0
O1480968,55,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,6,1,0,1,3,0
O1480967,48,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,10,1,0,1,3,0
O1480966,91,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,9,1,0,1,3,0
O1480965,20,0,0,0,0,0,0,0,10,8,0,0,0,0,0,10,6,1,0,1,3,0
O1480964,122,0,0,0,0,10,0,0,10,8,122,0,0,3,0,10,9,1,0,1,3,0
O1480963,49,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,12,1,0,1,3,0
O1480962,48,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,10,1,0,1,3,0
O1480961,84,0,0,0,0,10,0,0,10,8,84,0,0,3,0,10,9,1,0,1,3,0
O1480960,48,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,11,1,0,1,3,0
O1480959,46,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,11,1,0,1,3,0
O1480957,38,0,0,0,0,11,0,0,10,8,0,0,0,3,0,10,12,1,0,1,3,0
O1480956,46,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,9,1,0,1,3,0
O1480953,42,0,0,0,0,0,0,0,10,8,0,0,0,0,0,10,6,1,0,1,3,0
O1480954,48,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,10,1,0,1,3,0
O1480949,50,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,9,1,0,1,3,0
O1480942,42,0,0,0,0,0,0,0,10,8,0,0,0,0,0,10,6,1,0,1,3,0
O1480944,47,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,10,1,0,1,3,0
O1480939,49,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,11,1,0,1,3,0
O1480935,52,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,11,1,0,1,3,0
O1480933,46,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,12,1,0,1,3,0
O1480931,48,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,11,1,0,1,3,0
O1480930,126,0,0,0,0,10,0,0,10,8,126,0,0,3,0,10,9,1,0,1,3,0
O1480929,46,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,6,1,0,1,3,0
O1480928,46,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,6,1,0,1,3,0
O1480926,125,0,0,0,0,10,0,0,10,8,125,0,0,3,0,10,9,1,0,1,3,0
O1480927,53,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,6,1,0,1,3,0
O1480925,52,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,6,1,0,1,3,0
O1480924,53,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,6,1,0,1,3,0
O1480923,96,0,0,0,0,10,0,0,10,8,96,0,0,3,0,10,9,1,0,1,3,0
O1480922,56,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,6,1,0,1,3,0
O1480921,104,0,0,0,0,10,0,0,10,8,104,0,0,3,0,10,9,1,0,1,3,0
O1480920,51,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,6,1,0,1,3,0
O1480919,95,0,0,0,0,10,0,0,10,8,95,0,0,3,0,10,9,1,0,1,3,0
O1480918,55,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,6,1,0,1,3,0
O1480917,48,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,6,1,0,1,3,0
O1480916,126,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,9,1,0,1,3,0
O1480915,48,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,6,1,0,1,3,0
O1480914,118,0,0,0,0,10,0,0,10,8,118,0,0,3,0,10,9,1,0,1,3,0
O1480913,52,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,6,1,0,1,3,0
O1480911,88,0,0,0,0,11,0,0,10,8,88,0,0,3,0,10,9,1,0,1,3,0
O1480912,50,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,6,1,0,1,3,0
O1480907,52,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,6,1,0,1,3,0
O1480910,79,0,0,0,0,10,0,0,10,8,79,0,0,3,0,10,9,1,0,1,3,0
O1480909,107,0,0,0,0,10,0,0,10,8,107,0,0,3,0,10,9,1,0,1,3,0
O1480908,55,0,0,0,0,11,0,0,10,8,76,0,0,3,0,10,8,1,0,1,3,0
O1480905,89,0,0,0,0,11,0,0,10,8,89,0,0,3,0,10,9,1,0,1,3,0
O1480904,50,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,9,1,0,1,3,0
O1480903,54,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,6,1,0,1,3,0
O1480902,59,0,0,0,0,10,0,0,10,8,59,0,0,3,0,10,9,1,0,1,3,0
O1480901,51,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,6,1,0,1,3,0
O1480900,50,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,6,1,0,1,3,0
O1480899,48,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,6,1,0,1,3,0
O1480898,66,0,0,0,0,10,0,0,10,8,66,0,0,3,0,10,9,1,0,1,3,0
O1480897,92,0,0,0,0,10,0,0,10,8,92,0,0,3,0,10,9,1,0,1,3,0
O1480896,92,0,0,0,0,10,0,0,10,8,92,0,0,3,0,10,9,1,0,1,3,0
O1480895,79,0,0,0,0,10,0,0,10,8,79,0,0,3,0,10,12,1,0,1,3,0
O1480892,78,0,0,0,0,10,0,0,10,8,78,0,0,3,0,10,12,1,0,1,3,0
O1480894,86,0,84,0,0,11,0,0,10,8,0,0,0,0,0,10,31,1,0,1,3,0
O1480893,77,0,84,0,0,11,0,0,10,8,0,0,0,0,0,10,31,1,0,1,3,0
O1480891,80,0,84,0,0,11,0,0,10,8,0,0,0,0,0,10,31,1,0,1,3,0
O1480890,81,0,0,0,0,10,0,0,10,8,81,0,0,3,0,10,9,1,0,1,3,0
O1480889,67,0,0,0,0,10,0,0,10,8,0,0,0,3,0,10,9,1,0,1,3,0
O1480885,99,0,84,0,0,11,0,0,10,8,0,0,0,0,0,10,31,1,0,1,3,0
O1480888,105,0,0,0,0,10,0,0,10,8,105,0,0,3,0,10,9,1,0,1,3,0
O1480887,97,0,0,0,0,10,0,0,10,8,94,0,0,3,0,10,9,1,0,1,3,0
O1480886,64,0,0,0,0,10,0,0,10,8,64,0,0,3,0,10,9,1,0,1,3,0
O1480884,71,0,0,0,0,10,0,0,10,8,45,0,0,3,0,10,9,1,0,1,3,0
O1480883,83,0,0,0,0,10,0,0,10,8,74,0,0,3,0,10,8,1,0,1,3,0
O1480882,90,0,0,0,0,10,0,0,10,8,78,0,0,3,0,10,8,1,0,1,3,0
O1480881,97,0,28,0,0,11,0,0,10,8,0,0,0,0,0,10,22,1,2,1,3,0
O1480880,97,0,0,0,569,10,0,0,10,8,90,0,0,3,0,10,9,1,0,1,3,0
O1480877,114,0,0,0,0,10,0,0,10,8,83,0,0,3,0,10,9,1,0,1,3,0
O1480869,112,0,33,0,0,14,148,0,10,8,570,36,0,3,0,10,10,1,2,1,3,0
O1480868,109,0,33,0,0,14,163,0,10,8,309,36,0,3,0,10,10,1,1,1,3,0
O1480867,109,0,33,0,0,14,171,0,10,8,466,36,0,3,0,10,10,1,2,1,3,0
O1480865,125,0,33,0,0,14,161,0,10,8,395,36,0,3,0,10,10,1,2,1,3,0
O1480864,125,0,33,0,0,14,161,0,10,8,341,36,0,3,0,10,10,1,2,1,3,0
O1480863,125,0,33,0,0,14,161,0,10,8,395,36,0,3,0,10,10,1,2,1,3,0
O1480862,127,0,33,0,0,14,160,0,10,8,352,36,0,3,0,10,10,1,2,1,3,0
O1480861,134,0,33,0,0,14,218,0,10,8,384,36,0,3,0,10,10,1,1,1,3,0
O1480858,122,0,81,0,0,11,85,0,10,8,0,0,0,0,0,10,32,1,0,1,3,0
O1480860,111,0,33,0,0,14,229,0,10,8,402,44,0,3,0,10,10,1,1,1,3,0
O1480859,121,0,33,0,0,14,232,0,10,8,391,36,0,3,0,10,10,1,1,1,3,0
O1480857,111,0,33,0,0,14,229,0,10,8,458,36,0,3,0,10,10,1,2,1,3,0
O1480856,163,0,81,0,0,11,85,0,10,8,0,0,0,0,0,10,31,1,0,1,3,0
O1480853,111,0,33,0,0,14,229,0,10,8,312,36,0,3,0,10,10,1,2,1,3,0
O1480855,163,0,81,0,0,11,85,0,10,8,0,0,0,0,0,10,31,1,0,1,3,0
O1480854,163,0,81,0,0,11,85,0,10,8,0,0,0,0,0,10,31,1,0,1,3,0
O1480852,163,0,81,0,0,11,85,0,10,8,0,0,0,0,0,10,31,1,0,1,3,0
O1480851,163,0,81,0,0,11,85,0,10,8,0,0,0,0,0,10,31,1,0,1,3,0
O1480850,163,0,81,0,0,11,85,0,10,8,0,0,0,0,0,10,31,1,0,1,3,0
O1480849,163,0,81,0,0,11,85,0,10,8,0,0,0,0,0,10,31,1,0,1,3,0
O1480848,163,0,81,0,0,11,85,0,10,8,0,0,0,0,0,10,31,1,0,1,3,0
O1480847,163,0,81,0,0,11,85,0,10,8,0,0,0,0,0,10,31,1,0,1,3,0
O1480846,92,0,0,0,444,10,0,0,10,8,0,0,0,4,0,10,13,1,4,1,3,6
O1480845,248,0,0,0,0,10,1550,0,10,8,270,13,0,3,0,10,12,1,0,1,3,0
O1480843,252,0,0,0,0,10,1550,0,10,8,311,13,0,3,0,10,12,1,0,1,3,0
O1480838,96,0,0,0,569,10,0,0,10,8,100,0,0,3,0,10,9,1,0,1,3,0
O1480827,72,0,0,0,569,10,0,0,10,8,96,0,0,3,0,10,9,1,0,1,3,0
O1480826,76,0,0,0,569,10,0,0,10,8,100,0,0,3,0,10,9,1,0,1,3,0
O1480823,66,0,0,0,569,11,0,0,10,8,78,0,0,3,0,10,9,1,0,1,3,0
O1480822,66,0,0,0,569,10,0,0,10,8,0,83,0,3,0,10,9,1,0,1,3,0
O1480818,65,0,0,0,569,10,0,0,10,8,114,0,0,3,0,10,9,1,0,1,3,0
O1480816,66,0,0,0,569,10,0,0,10,8,69,0,0,3,0,10,9,1,0,1,3,0
O1480815,56,0,0,0,569,10,0,0,10,8,75,0,0,3,0,10,9,1,0,1,3,0
O1480814,75,0,0,0,569,10,0,0,10,8,0,65,0,3,0,10,9,1,0,1,3,0
O1480812,74,0,0,0,569,10,0,0,10,8,84,0,0,3,0,10,9,1,0,1,3,0
O1480811,63,0,0,0,569,10,0,0,10,8,98,0,0,3,0,10,9,1,0,1,3,0
O1480809,82,0,0,0,569,10,0,0,10,8,99,0,0,3,0,10,9,1,0,1,3,0
O1480808,75,0,0,0,569,10,0,0,10,8,78,0,0,3,0,10,9,1,0,1,3,0
O1480807,83,0,0,0,569,10,0,0,10,8,78,0,0,3,0,10,9,1,0,1,3,0
O1480796,274,0,0,0,0,10,1550,0,10,8,278,13,0,3,0,10,12,1,0,1,3,0
O1480805,78,0,0,0,569,10,0,0,10,8,78,0,0,3,0,10,9,1,0,1,3,0
O1480804,43,0,0,0,0,10,0,0,10,8,55,0,0,3,0,10,9,1,0,1,3,0
O1480798,43,0,0,0,0,10,0,0,10,8,78,0,0,3,0,10,9,1,0,1,3,0
O1480794,78,0,0,0,569,10,0,0,10,8,77,0,0,3,0,10,9,1,0,1,3,0
O1480793,93,0,0,0,569,10,0,0,10,8,90,0,0,3,0,10,9,1,0,1,3,0
O1480792,90,0,0,0,569,10,0,0,10,8,96,0,0,3,0,10,9,1,0,1,3,0
O1480791,98,0,0,0,569,10,0,0,10,8,96,0,0,3,0,10,9,1,0,1,3,0
O1480790,97,0,0,0,569,10,0,0,10,8,100,0,0,3,0,10,9,1,0,1,3,0
O1480789,78,0,0,0,569,10,0,0,10,8,79,0,0,3,0,10,9,1,0,1,3,0
O1480786,58,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,6,1,0,1,3,0
O1480785,48,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,6,1,0,1,3,0
O1480784,48,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,6,1,0,1,3,0
O1480783,51,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,6,1,0,1,3,0
O1480782,51,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,6,1,0,1,3,0
O1480781,52,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,6,1,0,1,3,0
O1480780,45,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,6,1,0,1,3,0
O1480779,46,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,6,1,0,1,3,0
O1480778,48,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,6,1,0,1,3,0
O1480777,48,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,6,1,0,1,3,0
O1480776,48,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,6,1,0,1,3,0
O1480775,48,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,6,1,0,1,3,0
O1480774,48,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,6,1,0,1,3,0
O1480773,48,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,6,1,0,1,3,0
O1480772,54,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,6,1,0,1,3,0
O1480771,47,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,6,1,0,1,3,0
O1480770,51,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,6,1,0,1,3,0
O1480769,60,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,6,1,0,1,3,0
O1480767,49,0,0,0,318,7,0,0,10,8,0,0,0,0,0,10,6,1,0,1,3,0
O1480765,166,0,33,0,0,14,204,0,10,8,243,36,0,3,0,10,10,1,1,1,3,0
O1480764,165,0,33,0,0,14,204,0,10,8,319,36,0,3,0,10,10,1,1,1,3,0
O1480763,166,0,33,0,0,14,204,0,10,8,311,36,0,3,0,10,10,1,1,1,3,0
O1480762,146,0,33,0,0,14,254,0,10,8,353,36,0,3,0,10,10,1,3,1,3,0
O1479822,154,0,0,0,918,4,0,0,10,8,185,0,148,4,0,10,8,3,2,1,3,0
O1479819,62,0,22,0,0,5,0,0,10,8,419,17,0,3,0,10,10,1,0,1,3,0
O1479818,62,0,22,0,0,5,0,0,10,8,497,17,0,3,0,10,10,1,0,1,3,0
O1479817,62,0,22,0,0,5,0,0,10,8,440,17,0,3,0,10,10,1,0,1,3,0
O1479647,154,0,0,0,918,4,0,0,10,8,185,0,148,4,0,10,9,3,0,1,3,0
O1479646,154,0,0,0,918,4,0,0,10,8,185,0,148,4,0,10,9,3,0,1,3,0
O1479645,154,0,0,0,918,4,0,0,10,8,185,0,148,4,0,10,9,3,0,1,3,0
O1479644,154,0,0,0,918,4,0,0,10,8,185,0,148,4,0,10,9,3,0,1,3,0
O1479643,154,0,0,0,918,4,0,0,10,8,185,0,148,4,0,10,9,3,0,1,3,0
O1479642,154,0,0,0,918,4,0,0,10,8,185,0,148,4,0,10,9,3,0,1,3,0
O1479641,171,0,0,0,918,4,0,0,10,8,185,0,148,4,0,10,9,3,0,2,3,0
O1479640,154,0,0,0,918,4,0,0,10,8,185,0,148,4,0,10,9,3,0,1,3,0
O1479639,154,0,0,0,918,4,0,0,10,8,185,0,148,4,0,10,9,3,0,1,3,0
O1479638,154,0,0,0,918,4,0,0,10,8,185,0,148,4,0,10,9,3,0,1,3,0
O1479637,154,0,0,0,918,4,0,0,10,8,185,0,148,4,0,10,9,3,0,1,3,0
O1479636,154,0,0,0,918,4,0,0,10,8,185,0,148,4,0,10,9,3,0,1,3,0
O1479635,154,0,0,0,918,4,0,0,10,8,185,0,148,4,0,10,9,3,0,1,3,0
O1479634,154,0,0,0,918,4,0,0,10,8,185,0,148,4,0,10,9,3,0,1,3,0
O1479633,154,0,0,0,918,4,0,0,10,8,185,0,148,4,0,10,9,3,0,1,3,0
O1479629,154,0,0,0,918,4,0,0,10,8,185,0,148,4,0,10,9,3,2,1,3,0
O1479627,154,0,0,0,918,4,0,0,10,8,185,0,148,4,0,10,9,3,2,1,3,0
O1479626,154,0,0,0,918,4,0,0,10,8,185,0,148,4,0,10,9,3,2,1,3,0
O1479625,154,0,0,0,918,4,0,0,10,8,185,0,148,4,0,10,9,3,2,1,3,0
O1479622,154,0,0,0,918,4,0,0,10,8,185,0,148,4,0,10,9,3,2,1,3,0
O1479621,154,0,0,0,918,4,0,0,10,8,185,0,148,4,0,10,9,3,2,1,3,0
O1479619,154,0,0,0,918,4,0,0,10,8,185,0,148,4,0,10,9,3,2,1,3,0
O1479613,14,0,0,0,0,4,0,0,10,8,0,0,0,3,0,10,10,1,2,1,3,0
O1479595,154,0,0,0,918,4,0,0,10,8,185,0,148,4,0,10,9,3,2,1,3,0
O1479594,154,0,0,0,918,4,0,0,10,8,185,0,148,4,0,10,9,3,2,1,3,0
O1479593,154,0,0,0,918,4,0,0,10,8,185,0,148,4,0,10,9,3,2,1,3,0
O1479592,154,0,0,0,918,4,0,0,10,8,185,0,148,4,0,10,9,3,2,1,3,0
O1479591,154,0,0,0,918,4,0,0,10,8,185,0,148,4,0,10,8,3,2,1,3,0
O1479590,154,0,0,0,918,4,0,0,10,8,185,0,148,4,0,10,8,3,2,1,3,0
O1479589,154,0,0,0,918,4,0,0,10,8,185,0,148,4,0,10,8,3,2,1,3,0
O1479588,154,0,0,0,918,4,0,0,10,8,185,0,148,4,0,10,8,3,2,1,3,0
O1479585,80,0,0,0,0,13,0,0,10,8,50,0,0,3,0,10,14,1,6,1,3,0
O1479580,172,0,0,0,918,4,0,0,10,8,185,0,148,4,0,10,9,3,2,4,3,0
O1479579,154,0,0,0,918,4,0,0,10,8,185,0,148,4,0,10,9,3,2,1,3,0
O1479578,154,0,0,0,918,4,0,0,10,8,185,0,148,4,0,10,9,3,2,1,3,0
O1479577,154,0,0,0,918,4,0,0,10,8,185,0,148,4,0,10,9,3,2,1,3,0
O1478937,14,0,0,0,0,5,0,0,10,8,0,0,0,3,0,10,9,1,2,1,3,0
O1478936,21,0,0,0,0,5,0,0,10,8,0,0,0,3,0,10,9,1,2,1,3,0
O1478935,24,0,0,0,0,5,0,0,10,8,0,0,0,3,0,10,9,1,2,1,3,0
O1478934,24,0,0,0,0,5,0,0,10,8,0,0,0,3,0,10,9,1,2,1,3,0
O1478933,14,0,0,0,0,5,0,0,10,8,0,0,0,3,0,10,9,1,2,1,3,0
O1478932,20,0,0,0,0,5,0,0,10,8,0,0,0,3,0,10,9,1,2,1,3,0
O1478931,21,0,0,0,0,5,0,0,10,8,0,0,0,3,0,10,9,1,2,1,3,0
O1478930,138,0,22,0,105,6,0,0,10,8,278,19,0,3,0,10,10,1,0,1,3,0
O1478929,140,0,22,0,105,6,0,0,10,8,285,19,0,3,0,10,10,1,0,1,3,0
O1478928,25,0,0,0,0,3,0,0,10,8,0,0,0,4,0,10,11,1,2,1,3,0
O1478927,25,0,0,0,0,3,0,0,10,8,0,0,0,4,0,10,11,1,2,1,3,0
O1478926,25,0,0,0,0,3,0,0,10,8,0,0,0,4,0,10,11,1,2,1,3,0
O1478925,25,0,0,0,0,3,0,0,10,8,0,0,0,4,0,10,11,1,2,1,3,0
O1478924,25,0,0,0,0,4,0,0,10,8,0,0,0,4,0,10,12,1,1,1,3,0
O1478922,25,0,0,0,0,15,0,0,10,8,0,0,0,4,0,10,12,1,0,2,3,0
O1478921,25,0,0,0,0,15,0,0,10,8,0,0,0,4,0,10,12,1,0,2,3,0
O1478920,25,0,0,0,0,6,0,0,10,8,0,0,0,4,0,10,11,1,2,1,3,0
O1478919,25,0,0,0,0,6,0,0,10,8,0,0,0,4,0,10,11,1,2,1,3,0
O1478916,25,0,0,0,0,6,0,0,10,8,0,0,0,4,0,10,11,1,2,1,3,0
O1478915,25,0,0,0,0,6,0,0,10,8,0,0,0,4,0,10,11,1,2,1,3,0
O1478914,25,0,0,0,0,6,0,0,10,8,0,0,0,4,0,10,11,1,2,1,3,0
O1478913,25,0,0,0,0,6,0,0,10,8,0,0,0,4,0,10,11,1,2,1,3,0
O1478911,25,0,0,0,0,6,0,0,10,8,0,0,0,4,0,10,11,1,2,1,3,0
O1478910,25,0,0,0,0,6,0,0,10,8,0,0,0,4,0,10,11,1,2,1,3,0
O1478908,25,0,0,0,0,6,0,0,10,8,0,0,0,4,0,10,11,1,2,1,3,0
O1478906,25,0,0,0,0,3,0,0,10,8,0,0,0,4,0,10,11,1,2,1,3,0
O1478905,25,0,0,0,0,3,0,0,10,8,0,0,0,4,0,10,11,1,2,1,3,0
O1478903,25,0,0,0,0,3,0,0,10,8,0,0,0,4,0,10,11,1,2,1,3,0
O1478902,25,0,0,0,0,3,0,0,10,8,0,0,0,4,0,10,11,1,2,1,3,0
O1478900,25,0,0,0,0,3,0,0,10,8,0,0,0,4,0,10,11,1,2,1,3,0
O1478898,25,0,0,0,0,3,0,0,10,8,0,0,0,4,0,10,11,1,2,1,3,0
O1478897,25,0,0,0,0,3,0,0,10,8,0,0,0,4,0,10,11,1,2,1,3,0
O1478894,25,0,0,0,0,16,0,0,10,8,0,0,0,4,0,10,13,1,2,2,3,0
O1478874,23,0,0,0,0,5,0,0,10,8,0,0,0,3,0,10,9,1,2,1,3,0
O1478870,21,0,0,0,0,5,0,0,10,8,0,0,0,3,0,10,9,1,2,1,3,0
O1478867,21,0,0,0,0,5,0,0,10,8,0,0,0,3,0,10,9,1,2,1,3,0
O1478863,21,0,0,0,0,5,0,0,10,8,0,0,0,3,0,10,9,1,2,1,3,0
O1478858,21,0,0,0,0,5,0,0,10,8,0,0,0,3,0,10,9,1,2,1,3,0
O1478850,21,0,0,0,0,5,0,0,10,8,0,0,0,3,0,10,9,1,2,1,3,0
O1478849,21,0,0,0,0,5,0,0,10,8,0,0,0,4,0,10,8,1,3,1,3,0
O1478839,25,0,0,0,0,15,0,0,10,8,0,0,0,4,0,10,11,1,0,2,3,0
O1478838,25,0,0,0,0,15,0,0,10,8,0,0,0,4,0,10,11,1,0,2,3,0
O1478837,25,0,0,0,0,15,0,0,10,8,0,0,0,4,0,10,11,1,0,2,3,0
O1478836,25,0,0,0,0,4,0,0,10,8,0,0,0,4,0,10,11,1,1,1,3,0
O1478835,25,0,0,0,0,3,0,0,10,8,0,0,0,4,0,10,11,1,2,1,3,0
O1478834,25,0,0,0,0,3,0,0,10,8,0,0,0,4,0,10,11,1,2,1,3,0
O1478833,25,0,0,0,0,3,0,0,10,8,0,0,0,4,0,10,11,1,2,1,3,0
O1478832,25,0,0,0,0,3,0,0,10,8,0,0,0,4,0,10,11,1,2,1,3,0
O1478831,25,0,0,0,0,3,0,0,10,8,0,0,0,4,0,10,11,1,2,1,3,0
O1478824,25,0,0,0,0,6,0,0,10,8,0,0,0,4,0,10,11,1,0,1,3,0
O1478821,25,0,0,0,0,3,0,0,10,8,0,0,0,4,0,10,11,1,0,1,3,0
O1478818,25,0,0,0,0,6,0,0,10,8,0,0,0,4,0,10,11,1,2,1,3,0
O1478817,25,0,0,0,0,6,0,0,10,8,0,0,0,4,0,10,11,1,2,1,3,0
O1478816,25,0,0,0,0,6,0,0,10,8,0,0,0,4,0,10,11,1,2,1,3,0
O1478814,25,0,0,0,0,6,0,0,10,8,0,0,0,4,0,10,11,1,2,1,3,0
O1478813,9,0,0,0,0,3,0,0,10,8,0,0,0,4,0,10,11,1,2,1,3,0
O1478811,25,0,0,0,0,3,0,0,10,8,0,0,0,4,0,10,11,1,2,1,3,0
O1478810,25,0,0,0,0,5,0,0,10,8,0,0,0,4,0,10,11,1,1,1,3,0
O1478809,25,0,0,0,0,16,0,0,10,8,0,0,0,4,0,10,13,1,2,2,3,0
O1478805,36,0,37,0,0,13,337,0,10,8,489,32,0,3,0,10,9,1,5,1,3,0
O1478804,263,0,37,0,0,13,249,0,10,8,1955,80,0,3,0,10,20,1,7,2,3,0
O1478749,23,0,0,0,268,6,0,0,10,8,0,0,0,0,0,10,7,1,0,1,3,0
O1478748,24,0,0,0,268,7,0,0,10,8,0,0,0,0,0,10,7,1,0,1,3,0
